GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Springs,EDF,Clouds,Medium,1000,2000,0.00,12,2,2,0,100.00,0.24,15,22,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,0,100.00,0.36,85,38,Max. coverage
Random,EDF,Clouds,Soft,1000,100000,0.10,8,68,13,0,100.00,0.06,1038860,854,Max. coverage
Springs,EDF,Clouds,Medium,1000,100,0.00,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,200,0.00,12,1,1,0,100.00,0.07,0,1,Max. coverage
Springs,EDF,Clouds,Medium,1000,500,0.00,12,1,1,0,100.00,0.16,0,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0.00,12,2,2,0,100.00,0.15,6,22,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,6,6,0,100.00,0.32,480,84,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0.00,12,2,2,0,100.00,0.23,23,33,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,0,100.00,0.35,127,54,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,0,100.00,0.38,544,94,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,10,10,0,100.00,0.41,2455,150,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,6,6,0,100.00,0.71,1756,109,Max. coverage
Random,EDF,Clouds,Hard,100,100000,10.00,7,186,185,0,97.92,0.17,7230388,81,Timeout
Springs,EDF,Clouds,Medium,1000,50000,0.05,12,14,14,0,100.00,0.65,14323,138,Max. coverage
Springs,EDF,Clouds,Medium,1000,50000,0.05,12,14,14,0,100.00,0.73,15769,147,Max. coverage
Random,EDF,Clouds,Soft,1000,100000,0.10,8,76,14,0,100.00,0.05,1108040,951,Max. coverage
Springs,EDF,Clouds,Medium,1000,100,0.00,12,1,1,0,100.00,0.03,0,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,200,0.00,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs,EDF,Clouds,Medium,1000,500,0.00,12,1,1,0,100.00,0.17,0,2,Max. coverage
Springs,EDF,Clouds,Medium,1000,1000,0.00,12,2,2,0,100.00,0.14,5,21,Max. coverage
Springs,EDF,Clouds,Medium,1000,2000,0.00,12,2,2,0,100.00,0.24,16,24,Max. coverage
Springs,EDF,Clouds,Medium,1000,5000,0.01,12,3,3,0,100.00,0.43,70,31,Max. coverage
Springs,EDF,Clouds,Medium,1000,10000,0.01,12,5,5,0,100.00,0.35,325,62,Max. coverage
Springs,EDF,Clouds,Medium,1000,20000,0.02,12,8,8,0,100.00,0.47,1957,123,Max. coverage
Springs,EDF,Clouds,Medium,1000,50000,0.05,12,12,12,0,100.00,0.76,9522,89,Max. coverage
Springs,EDF,Clouds,Medium,1000,100000,0.10,8,49,10,0,100.00,0.17,454904,579,Max. coverage
Random,EDF,Clouds,Medium,1000,100,0.00,12,1,1,0,100.00,0.04,0,0,Max. coverage
Random,EDF,Clouds,Medium,1000,200,0.00,12,2,2,0,100.00,0.04,1,18,Max. coverage
Random,EDF,Clouds,Medium,1000,500,0.00,12,1,1,0,100.00,0.17,1,6,Max. coverage
Random,EDF,Clouds,Medium,1000,1000,0.00,12,2,2,0,100.00,0.14,11,22,Max. coverage
Random,EDF,Clouds,Medium,1000,2000,0.00,12,2,2,0,100.00,0.22,21,18,Max. coverage
Random,EDF,Clouds,Medium,1000,5000,0.01,12,6,6,0,100.00,0.20,331,65,Max. coverage
Random,EDF,Clouds,Medium,1000,10000,0.01,12,7,7,0,100.00,0.29,1113,73,Max. coverage
Random,EDF,Clouds,Medium,1000,20000,0.02,12,7,7,0,100.00,0.53,3279,76,Max. coverage
Springs,EDF,Clouds,Medium,1000,100000,0.10,8,50,11,0,100.00,0.16,439934,632,Max. coverage
Random,EDF,Clouds,Medium,1000,100,0.00,12,2,2,0,100.00,0.02,0,14,Max. coverage
Random,EDF,Clouds,Medium,1000,200,0.00,12,2,2,0,100.00,0.03,1,14,Max. coverage
Random,EDF,Clouds,Medium,1000,500,0.00,12,2,2,0,100.00,0.08,3,14,Max. coverage
Random,EDF,Clouds,Medium,1000,1000,0.00,12,2,2,0,100.00,0.14,7,16,Max. coverage
Random,EDF,Clouds,Medium,1000,2000,0.00,12,3,3,0,100.00,0.15,40,33,Max. coverage
Random,EDF,Clouds,Medium,1000,5000,0.01,12,5,5,0,100.00,0.22,281,55,Max. coverage
Random,EDF,Clouds,Medium,1000,10000,0.01,12,7,7,0,100.00,0.35,1207,79,Max. coverage
Random,EDF,Clouds,Medium,1000,20000,0.02,12,11,11,0,100.00,0.37,7244,129,Max. coverage
Springs,EDF,Clouds,Medium,1000,100000,0.10,8,53,11,0,100.00,0.15,467757,667,Max. coverage
Random,EDF,Clouds,Medium,1000,100,0.00,12,2,2,0,100.00,0.02,0,13,Max. coverage
Random,EDF,Clouds,Medium,1000,200,0.00,12,1,1,0,100.00,0.06,0,0,Max. coverage
Random,EDF,Clouds,Medium,1000,500,0.00,12,2,2,0,100.00,0.09,3,14,Max. coverage
Random,EDF,Clouds,Medium,1000,1000,0.00,12,2,2,0,100.00,0.15,12,23,Max. coverage
Random,EDF,Clouds,Medium,1000,2000,0.00,12,3,3,0,100.00,0.23,32,26,Max. coverage
Random,EDF,Clouds,Medium,1000,5000,0.01,12,4,4,0,100.00,0.25,222,46,Max. coverage
Random,EDF,Clouds,Medium,1000,10000,0.01,12,7,7,0,100.00,0.37,1221,79,Max. coverage
Random,EDF,Clouds,Medium,1000,20000,0.02,12,10,10,0,100.00,0.45,5728,112,Max. coverage
Springs,EDF,Clouds,Medium,1000,100000,0.10,8,54,13,0,100.00,0.15,558380,716,Max. coverage
Random,EDF,Clouds,Medium,1000,100,0.00,12,1,1,0,100.00,0.04,0,4,Max. coverage
Random,EDF,Clouds,Medium,1000,200,0.00,12,1,1,0,100.00,0.07,0,0,Max. coverage
Random,EDF,Clouds,Medium,1000,500,0.00,12,1,1,0,100.00,0.16,0,0,Max. coverage
Random,EDF,Clouds,Medium,1000,1000,0.00,12,2,2,0,100.00,0.14,10,20,Max. coverage
Random,EDF,Clouds,Medium,1000,2000,0.00,12,2,2,0,100.00,0.28,23,19,Max. coverage
Random,EDF,Clouds,Medium,1000,5000,0.01,12,5,5,0,100.00,0.29,234,51,Max. coverage
Random,EDF,Clouds,Medium,1000,10000,0.01,12,7,7,0,100.00,0.25,1244,81,Max. coverage
Random,EDF,Clouds,Medium,1000,20000,0.02,12,11,11,0,100.00,0.44,7916,141,Max. coverage
Random,EDF,Clouds,Medium,1000,50000,0.05,9,26,14,0,100.00,0.20,256415,237,Max. coverage
Random,EDF,Clouds,Medium,1000,50000,0.05,9,29,14,0,100.00,0.19,333641,297,Max. coverage
Random,EDF,Clouds,Medium,1000,50000,0.05,8,71,14,0,100.00,0.05,563686,812,Max. coverage
Random,EDF,Clouds,Medium,1000,50000,0.05,8,65,15,0,100.00,0.06,571358,857,Max. coverage
Random,EDF,Clouds,Medium,1000,100000,0.10,8,89,15,0,100.00,0.09,2409089,977,Max. coverage
Springs,EDF,Clouds,Hard,1000,100,0.00,12,13,13,0,100.00,0.00,33,319,Max. coverage
Springs,EDF,Clouds,Hard,1000,200,0.00,12,11,11,0,100.00,0.01,34,236,Max. coverage
Springs,EDF,Clouds,Hard,1000,500,0.00,12,12,12,0,100.00,0.02,102,265,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0.00,12,11,11,0,100.00,0.05,227,282,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0.00,10,15,15,0,100.00,0.06,1835,277,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,21,13,0,100.00,0.11,4775,407,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,9,32,14,0,100.00,0.13,10307,117,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,57,12,0,100.00,0.14,85120,192,Max. coverage
Springs,EDF,Clouds,Hard,1000,50000,0.05,7,239,16,0,100.00,0.07,4581730,2759,Max. coverage
Random,EDF,Clouds,Medium,1000,100000,0.10,7,203,12,0,99.76,0.03,7201858,2800,Timeout
Springs,EDF,Clouds,Hard,1000,100,0.00,12,11,11,0,100.00,0.00,19,228,Max. coverage
Springs,EDF,Clouds,Hard,1000,200,0.00,12,8,8,0,100.00,0.01,26,190,Max. coverage
Springs,EDF,Clouds,Hard,1000,500,0.00,12,10,10,0,100.00,0.02,79,225,Max. coverage
Springs,EDF,Clouds,Hard,1000,1000,0.00,12,13,13,0,100.00,0.04,204,252,Max. coverage
Springs,EDF,Clouds,Hard,1000,2000,0.00,12,15,15,0,100.00,0.06,456,263,Max. coverage
Springs,EDF,Clouds,Hard,1000,5000,0.01,9,20,13,0,100.00,0.11,4276,429,Max. coverage
Springs,EDF,Clouds,Hard,1000,10000,0.01,9,32,15,0,100.00,0.13,9944,144,Max. coverage
Springs,EDF,Clouds,Hard,1000,20000,0.02,8,50,11,0,100.00,0.17,90900,153,Max. coverage
