ID,X,Y,Channel,UF,Connected EDs
200,1.24,23.14,0,0.02,129
201,-3.15,-46.92,1,0.01,71
136,-2.34,-33.02,3600,201,13.92,7
137,2.57,11.89,3600,200,11.33,7
138,-26.63,32.98,3600,200,29.56,7
139,-40.12,42.37,3600,200,45.61,7
140,-1.83,-27.45,3600,201,19.51,7
141,-20.92,-14.28,3600,201,37.16,7
142,-15.57,31.49,3600,200,18.77,7
143,-46.37,-24.25,3600,201,48.80,7
144,12.60,33.61,3600,200,15.45,7
145,-27.90,-30.20,3600,201,29.86,7
146,-39.03,17.46,3600,200,40.66,7
147,21.95,-29.96,3600,201,30.29,7
148,-18.43,-6.60,3600,200,35.66,7
149,-11.43,3.28,3600,200,23.55,7
150,5.54,-48.54,3600,201,8.84,7
151,-11.78,-19.46,3600,201,28.78,7
152,-23.96,14.97,3600,200,26.49,7
153,41.96,18.60,3600,200,40.98,7
154,19.78,-18.80,3600,201,36.28,7
155,-49.40,3.30,3600,200,54.39,7
156,11.84,14.27,3600,200,13.83,7
157,-9.93,-13.78,3600,201,33.82,7
158,30.19,17.78,3600,200,29.45,7
159,-46.71,-43.64,3600,201,43.68,7
160,-31.24,11.90,3600,200,34.37,7
161,6.78,-49.89,3600,201,10.37,7
162,-19.48,-23.84,3600,201,28.26,7
163,35.76,-31.88,3600,201,41.71,7
164,16.73,37.90,3600,200,21.40,7
165,-18.68,38.50,3600,200,25.15,7
166,-34.29,0.35,3600,200,42.21,7
167,17.57,40.42,3600,200,23.77,7
168,-10.55,20.61,3600,200,12.05,7
169,4.74,23.90,3600,200,3.58,7
170,-26.69,42.66,3600,200,34.07,7
171,43.34,-0.56,3600,200,48.32,7
172,43.91,29.96,3600,200,43.22,7
173,9.45,15.72,900,200,11.07,7
174,43.59,-17.55,3600,201,55.20,7
175,8.92,13.78,3600,200,12.11,7
176,27.54,29.49,3600,200,27.06,7
177,10.44,-2.94,3600,200,27.66,7
178,29.55,36.51,3600,200,31.31,7
179,16.44,-8.75,3600,200,35.33,7
180,9.69,14.56,3600,200,12.05,7
181,-35.17,7.90,3600,200,39.46,7
182,20.09,1.82,3600,200,28.47,7
183,1.50,-38.74,3600,201,9.42,7
184,1.03,-45.15,3600,201,4.55,7
185,-11.53,13.77,3600,200,15.84,7
186,-35.60,-8.69,3600,200,48.69,7
187,-9.32,-48.25,3600,201,6.31,7
188,7.37,31.29,3600,200,10.20,7
189,-5.33,-2.26,900,200,26.24,7
190,-44.13,-42.57,3600,201,41.20,7
191,9.73,-27.74,3600,201,23.10,7
192,13.02,42.35,3600,200,22.54,7
193,-3.71,-6.14,3600,200,29.70,7
194,45.27,44.89,3600,200,49.11,7
195,26.70,-16.64,3600,201,42.52,7
196,-28.09,-2.24,3600,200,38.79,7
197,-3.38,38.43,3600,200,15.97,7
198,-31.62,-4.20,3600,200,42.75,7
199,26.64,40.48,3600,200,30.76,7
